listing_url,name,host_id,host_name,neighbourhood,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,number_of_reviews,license,host_lcount
https://www.airbnb.com/rooms/692358,Amazing 11th floor with a/a for 8 people,3540348,Román,Villaverde,40.36089,-3.69594,Entire rental unit,Entire home/apt,6,91,3,237,True,7
https://www.airbnb.com/rooms/628394,Luxurious Duplex (3 heights) in Sol,3121587,Pullover,Centro,40.4173,-3.70208,Entire rental unit,Entire home/apt,8,339,2,72,False,4
https://www.airbnb.com/rooms/694867,Tranquilo y cómodo apartamento en Madrid 5PAX,3540348,Román,Villaverde,40.35701,-3.69643,Entire rental unit,Entire home/apt,5,69,3,212,True,7
https://www.airbnb.com/rooms/695909,Madrid Central Modern Apartment,3021792,Jose,Centro,40.4256,-3.70436,Entire rental unit,Entire home/apt,6,139,7,215,False,1
https://www.airbnb.com/rooms/631737,"Chamartin, Large, Warm, Calm & lux",3141727,Esther,Chamartín,40.47143,-3.6748,Entire condo,Entire home/apt,4,75,3,1,False,1
https://www.airbnb.com/rooms/696928,alquilo habitación,3569462,Claudia,Salamanca,40.43003,-3.67429,Shared room in rental unit,Shared room,2,70,2,71,False,2
https://www.airbnb.com/rooms/643471,CHEAP & NICE B&B IN MADRID CENTRE,3290138,Juan Jesus,Centro,40.41256,-3.70373,Private room in rental unit,Private room,4,10,3,56,False,2
https://www.airbnb.com/rooms/644656,Room NEXT TO THE METRO!!,3226403,Lili,Ciudad Lineal,40.42432,-3.6399,Private room in rental unit,Private room,1,25,7,3,False,2
https://www.airbnb.com/rooms/655514,Room for one or two people,3226403,Lili,Ciudad Lineal,40.42432,-3.6399,Private room in rental unit,Private room,2,30,3,0,False,2
https://www.airbnb.com/rooms/697858,Cosy double room Madrid,3571619,Fernando,Tetuán,40.45519,-3.706,Private room in rental unit,Private room,2,35,1,47,False,1
https://www.airbnb.com/rooms/659887,Habitación amplia y comoda centro Madrid,3329487,Nicolás,Retiro,40.40264,-3.68309,Private room in rental unit,Private room,2,29,14,5,False,2
https://www.airbnb.com/rooms/663761,Habitacion con litera para 2 o 3,3352121,Fran&Joni,Villa de Vallecas,40.37093,-3.62298,Private room in home,Private room,2,23,1,4,False,1
https://www.airbnb.com/rooms/704155,Apartment  in the center of Madrid,3606346,José,Centro,40.41389,-3.70461,Entire loft,Entire home/apt,4,129,1,295,False,7
https://www.airbnb.com/rooms/668753,Sunny bdm. One of Madrid best areas,3385307,Iguacel,Chamberí,40.43287,-3.7007,Private room in rental unit,Private room,1,46,4,82,False,2
https://www.airbnb.com/rooms/709208,Apartment in the heart of Madrid,3648882,Luz,Centro,40.41697,-3.70732,Entire rental unit,Entire home/apt,4,82,2,615,False,1
https://www.airbnb.com/rooms/676566,Up to 4 people flat central Madrid,3317937,Félix,Retiro,40.40222,-3.68096,Entire rental unit,Entire home/apt,4,100,3,123,True,1
https://www.airbnb.com/rooms/710156,HB 2 AIRPORT/IFEMA,3654886,Sara,Barajas,40.45319,-3.592383,Private room in rental unit,Private room,2,39,1,196,False,2
https://www.airbnb.com/rooms/683208,Elegant & Confortable apartment in the center,9228673,Home At Homes,Salamanca,40.43189,-3.67793,Entire rental unit,Entire home/apt,6,230,365,54,True,12
https://www.airbnb.com/rooms/683969,I share my flat.Two bedroom.Women.,3487329,KMitocondria,Carabanchel,40.37609,-3.74279,Entire rental unit,Entire home/apt,2,20,1,1,False,1
https://www.airbnb.com/rooms/716232,Loft near Metro - 75m2 - 5pax - 2wc,2747005,Maribel,Ciudad Lineal,40.43756,-3.65337,Entire rental unit,Entire home/apt,4,85,14,28,True,1
https://www.airbnb.com/rooms/884856,Spacious flat w amazing sightseeing,4684397,Alex,Centro,40.42151,-3.7098,Private room in rental unit,Private room,2,46,1,5,False,1
https://www.airbnb.com/rooms/716292,Just in the centre: Malasaña/Chueca,3691303,Paloma,Centro,40.42616,-3.70263,Entire rental unit,Entire home/apt,5,89,20,83,False,1
https://www.airbnb.com/rooms/886019,3 BR sunny apartment Madrid Center,4697070,Hortensia,Chamberí,40.43741,-3.71162,Entire rental unit,Entire home/apt,5,105,4,53,False,1
https://www.airbnb.com/rooms/717313,Unique stylish near Royal Palace,3698406,Arman,Centro,40.41222,-3.71365,Entire rental unit,Entire home/apt,2,95,3,180,False,1
https://www.airbnb.com/rooms/888289,"Right in the City Center, with Screen Projector & Netflix",4710774,María,Centro,40.42656,-3.7036,Entire rental unit,Entire home/apt,2,260,3,379,True,6
https://www.airbnb.com/rooms/721057,"Cosy, city centre flat",1954334,Mike,Centro,40.41045,-3.70105,Entire rental unit,Entire home/apt,3,53,2,723,False,1
https://www.airbnb.com/rooms/891924,Nice and cozy apartment. Malasaña.,4738576,Alicia,Centro,40.42552,-3.70603,Entire rental unit,Entire home/apt,2,70,5,84,False,1
https://www.airbnb.com/rooms/891946,Lovely attic in Malasaña  WIFI,4739098,Inma,Centro,40.42849,-3.70194,Entire rental unit,Entire home/apt,2,80,2,6,False,1
https://www.airbnb.com/rooms/721377,40M2 LOFT GREAT FOR STUDENT 100M WF,3724500,Lucrecia,Fuencarral - El Pardo,40.50069,-3.68994,Entire loft,Entire home/apt,2,50,7,37,False,1
https://www.airbnb.com/rooms/892453,NICEStay_High Value(WhiteRoom)_WIFI,2783896,Ivaylo,Latina,40.40726,-3.74174,Private room in home,Private room,1,14,3,10,False,3
https://www.airbnb.com/rooms/723088,LOVELY FLAT IN PLAZA DE CHUECA,2555202,Norah,Centro,40.42536,-3.69887,Entire rental unit,Entire home/apt,6,100,3,173,False,1
https://www.airbnb.com/rooms/893195,Cozy and Design Apartment,4735460,Carmen,Salamanca,40.42187,-3.68775,Entire serviced apartment,Entire home/apt,2,90,30,12,True,10
https://www.airbnb.com/rooms/724700,"2 APT CENTRO MADRID, TIRSO DE MOLINA",3746437,Nuria,Centro,40.4107,-3.70253,Entire rental unit,Entire home/apt,4,130,1,40,True,3
https://www.airbnb.com/rooms/727588,"CENTRIC NEAR TO M30, 2 BEDROOMS",498646,Irma,Puente de Vallecas,40.39368,-3.66975,Entire rental unit,Entire home/apt,4,46,60,27,False,4
https://www.airbnb.com/rooms/896209,Studio apartment Chamartin station,4777959,Verónica,Chamartín,40.47058,-3.68539,Entire condo,Entire home/apt,2,68,2,74,True,4
https://www.airbnb.com/rooms/901897,YOUR CUTE APTO IN MADRID CENTER,1331093,Hector Miguel,Centro,40.41825,-3.71239,Entire rental unit,Entire home/apt,4,132,7,105,False,1
https://www.airbnb.com/rooms/728978,Charming Loft in Historical Center,1566057,Angel L.,Centro,40.41212,-3.69983,Entire loft,Entire home/apt,4,100,4,190,False,1
https://www.airbnb.com/rooms/903707,Center of Madrid,4831338,Angel,Centro,40.40766,-3.69952,Entire rental unit,Entire home/apt,4,65,6,77,False,2
https://www.airbnb.com/rooms/730347,APARTMENT FOR 7 PEOPLE LOCATED IN PLAZA MAYOR,3797913,Rocio,Centro,40.41534,-3.70757,Entire serviced apartment,Entire home/apt,7,111,3,190,True,7
https://www.airbnb.com/rooms/904741,Apartamento 2 céntrico Sol Madrid.,4839888,Alicia,Centro,40.41845,-3.70544,Entire rental unit,Entire home/apt,4,145,2,386,True,20
https://www.airbnb.com/rooms/730502,APARTMENT FOR 6 PEOPLE LOCATED IN THE CITYCENTRE,3797913,Rocio,Centro,40.41826,-3.71244,Entire rental unit,Entire home/apt,6,126,3,41,True,7
https://www.airbnb.com/rooms/904769,Apartamento 1 céntrico Sol Madrid.,4839888,Alicia,Centro,40.41866,-3.70547,Entire rental unit,Entire home/apt,4,89,2,403,True,20
https://www.airbnb.com/rooms/733365,A place for your accommodation,3821608,Charo,Chamberí,40.43653,-3.70421,Private room in home,Private room,1,31,2,74,False,1
https://www.airbnb.com/rooms/904775,Apartamento 3 céntrico Sol Madrid.,4839888,Alicia,Centro,40.42062,-3.70766,Entire rental unit,Entire home/apt,6,166,2,353,True,20
https://www.airbnb.com/rooms/734053,Independent room for students,3825783,Elisa,Retiro,40.41731,-3.6731,Private room in home,Private room,1,50,30,5,False,1
https://www.airbnb.com/rooms/745664,"WIFI B&B , BATH, TWO BEDS, CENTER, AWESOME.",3591751,Fernando,Arganzuela,40.40449,-3.70463,Private room in rental unit,Private room,2,35,2,413,False,2
https://www.airbnb.com/rooms/907386,"Ideally located, spacious and cozy",4860266,Teresa,Centro,40.41513,-3.69935,Entire rental unit,Entire home/apt,2,94,4,175,True,1
https://www.airbnb.com/rooms/912617,Habitacion Reservada Madrid,4897332,Juan,Ciudad Lineal,40.4334,-3.65682,Private room in rental unit,Private room,2,379,7,1,False,1
https://www.airbnb.com/rooms/913536,Bedroom with bathroom in Malasaña,4903694,Henar,Centro,40.42157,-3.70539,Private room in rental unit,Private room,2,35,1,13,False,3
https://www.airbnb.com/rooms/747873,Stylish apartment in the city center,1625657,Matias,Centro,40.42329,-3.70833,Entire rental unit,Entire home/apt,4,99,2,300,True,3
https://www.airbnb.com/rooms/914057,Hoy Puede Ser Un Gran Día!!,4905854,Josefa,Puente de Vallecas,40.38901,-3.64185,Private room in rental unit,Private room,2,25,1,56,False,1
https://www.airbnb.com/rooms/922397,Estudio de diseño en el centro,4651429,Rosana,Salamanca,40.42473,-3.67977,Entire rental unit,Entire home/apt,4,60,2,73,False,2
https://www.airbnb.com/rooms/748854,Host family in the center of Madrid,1888816,Margarita,Arganzuela,40.40333,-3.7025,Private room in bed and breakfast,Private room,1,30,5,168,False,4
https://www.airbnb.com/rooms/749957,Estudio en el Paseo del Pintor Rosa,124972,Luisa,Moncloa - Aravaca,40.42796,-3.72054,Entire rental unit,Entire home/apt,1,44,8,24,False,4
https://www.airbnb.com/rooms/923140,Penhouse with Lovely Terrace,1574604,Jorge & Angelina,Centro,40.42194,-3.70194,Entire rental unit,Entire home/apt,4,170,5,152,False,1
https://www.airbnb.com/rooms/923645,MADRID CENTER RETIRO PARKING +WIFI,4967875,Jacqueline  - Apartamentos,Retiro,40.41873,-3.67761,Entire rental unit,Entire home/apt,5,133,2,13,False,7
https://www.airbnb.com/rooms/750257,Holiday Estudio  Madrid Center,130907,Dana,Centro,40.42057,-3.70486,Entire rental unit,Entire home/apt,2,75,5,23,False,3
https://www.airbnb.com/rooms/751527,Gran apartamento Plaza de España (ref. VT-2053),3951702,Juan Antonio,Centro,40.42482,-3.71084,Entire rental unit,Entire home/apt,9,218,5,61,True,1
https://www.airbnb.com/rooms/925250,CoV19 Free Chic & Sunny Apt. Historic District-Sol,4975799,Kristian,Centro,40.41538,-3.70351,Private room in rental unit,Private room,2,52,1,504,False,14
https://www.airbnb.com/rooms/751530,Downtown Apartment.PLAZA MAYOR.Wifi.Cozy.Cleansed.,3898452,Consuelo,Centro,40.41429,-3.70649,Entire rental unit,Entire home/apt,4,59,3,477,True,2
https://www.airbnb.com/rooms/925339,CENTER just WALK & ENJOY LastMinute,4977367,Maria Jose,Centro,40.422540963200944,-3.701240072319667,Entire loft,Entire home/apt,5,81,3,163,True,5
https://www.airbnb.com/rooms/926653,Cozy upscale apt museum mile AC,2864064,Oscar Vanessa Mica Y Carlos,Centro,40.41245,-3.69688,Entire loft,Entire home/apt,4,125,1,472,True,19
https://www.airbnb.com/rooms/933326,Agreeable flat with a centric location in Atocha,153695733,M. Guadalupe,Arganzuela,40.40546,-3.69213,Entire rental unit,Entire home/apt,5,100,1,105,False,1
https://www.airbnb.com/rooms/938410,Elegant apartment  in the best area,9228673,Home At Homes,Salamanca,40.42722,-3.68388,Entire rental unit,Entire home/apt,4,315,5,21,False,12
https://www.airbnb.com/rooms/752424,2br Apartment La Latina / Rastro,216570,Miguel,Centro,40.40687,-3.70917,Entire rental unit,Entire home/apt,4,220,2,116,False,1
https://www.airbnb.com/rooms/940649,Spacious Apartment-Atocha-Prado,5084073,Marcelo,Arganzuela,40.40224,-3.70001,Entire rental unit,Entire home/apt,4,70,5,95,False,1
https://www.airbnb.com/rooms/948963,Sun+Balcon+Light+Relax+Green24hWIFI,2783896,Ivaylo,Latina,40.40777,-3.74013,Private room in home,Private room,2,25,2,211,False,3
https://www.airbnb.com/rooms/752515,WIFI. Big Bargain. Cosy. Charm. :),3438657,Áureo,Centro,40.41233,-3.70641,Entire rental unit,Entire home/apt,2,51,2,209,False,2
https://www.airbnb.com/rooms/958020,SPRING SALES  AT Madrid Malasaña,5211661,Isabel,Centro,40.42744,-3.70658,Entire rental unit,Entire home/apt,4,81,7,284,False,1
https://www.airbnb.com/rooms/752883,ALQUILO HABITACIÓN MUY LUMINOSA. MÍNIMO 6 MESES,3960415,Cristina,Latina,40.40788,-3.73147,Private room in rental unit,Private room,1,45,200,0,False,1
https://www.airbnb.com/rooms/754678,APARTMENT IN THE CENTRE OF MADRID.,3961468,Domingo,Centro,40.41382,-3.69514,Entire rental unit,Entire home/apt,8,152,3,297,False,1
https://www.airbnb.com/rooms/755587,Centro/Apartm/Plaza Mayor/Wifi/cozy,3898452,Consuelo,Centro,40.41497,-3.70853,Entire rental unit,Entire home/apt,4,59,3,431,True,2
https://www.airbnb.com/rooms/961181,"Apartment for 3, Embajadores-La Latina-Lavapies.",5234573,Eva,Centro,40.40875,-3.70439,Entire rental unit,Entire home/apt,3,73,7,15,False,8
https://www.airbnb.com/rooms/970890,Madrid by day & by night,6363695,Jenifer,Centro,40.42505,-3.71101,Shared room in rental unit,Shared room,2,44,3,23,False,2
https://www.airbnb.com/rooms/756707,THE HIDDEN BACKYARD by Cross Check. 1 Room,3983613,Raul,Centro,40.41805,-3.70848,Entire rental unit,Entire home/apt,4,174,2,184,True,4
https://www.airbnb.com/rooms/979312,Habitacion Madrid Centro (Chamberi),5360317,Leyla,Chamberí,40.43358,-3.70524,Private room in rental unit,Private room,2,35,1,1,False,1
https://www.airbnb.com/rooms/758670,COZY PRIVATE ROOM & NEAR METROPOLITANO STADIUM,2536524,Marina Y Danna,San Blas - Canillejas,40.4267,-3.61631,Private room in rental unit,Private room,2,32,15,22,False,6
https://www.airbnb.com/rooms/981016,Bright Spacious Family Apartment,534128,Mad,Centro,40.42661,-3.70222,Entire rental unit,Entire home/apt,4,191,1,35,True,6
https://www.airbnb.com/rooms/981368,Modern Quiet Studio Loft,534128,Mad,Chamberí,40.42986,-3.7023,Entire rental unit,Entire home/apt,2,72,1,7,False,6
https://www.airbnb.com/rooms/981369,Big and Nice apartment with 2 Bedroom& 2 Bathrooms,534128,Mad,Chamberí,40.43165,-3.70152,Entire serviced apartment,Entire home/apt,4,177,1,43,True,6
https://www.airbnb.com/rooms/982997,URBAN  LOFT  ( DE LAS LETRAS ),5386426,Rosario,Centro,40.41146,-3.69563,Entire loft,Entire home/apt,3,80,2,44,False,1
https://www.airbnb.com/rooms/760482,Dúplex-Penthouse Cuzco-Castellana Smart,4008643,Antonio : Smart Apartments Madrid,Tetuán,40.45989,-3.69472,Entire rental unit,Entire home/apt,8,173,2,100,True,4
https://www.airbnb.com/rooms/983019,Room in pretty home Santa Rosa Street Madrid,5386601,Óscar,Puente de Vallecas,40.40215,-3.66263,Private room in rental unit,Private room,1,28,4,41,False,2
https://www.airbnb.com/rooms/761098,Compostela Suites Madrid Aeropuerto,4012305,Compostela,San Blas - Canillejas,40.44655,-3.58128,Entire serviced apartment,Entire home/apt,2,70,1,82,False,1
https://www.airbnb.com/rooms/983410,"Santiago Bernabeu, best Madrid views, WI-Fi, ADSL",5389129,David,Tetuán,40.45126,-3.69369,Entire rental unit,Entire home/apt,4,71,1,454,False,1
https://www.airbnb.com/rooms/989063,Preciosa casa equipada,3585435,Nuria,Ciudad Lineal,40.44796,-3.66138,Entire home,Entire home/apt,4,198,300,0,False,1
https://www.airbnb.com/rooms/761159,DOWNTOWN-APARTMENT-PLAZA MAYOR-COZY-WIFI-PARKING.,4012290,Alberto,Centro,40.41399,-3.70776,Entire rental unit,Entire home/apt,4,62,3,467,True,2
https://www.airbnb.com/rooms/1001254,Big Luminous Apt in Central Madrid,2883346,Gregorio,Centro,40.413254,-3.706301,Entire rental unit,Entire home/apt,5,141,2,19,False,1
https://www.airbnb.com/rooms/1003602,Fabulous apartment Madrid center,1130651,Sergio,Centro,40.41156,-3.70546,Entire rental unit,Entire home/apt,3,86,5,401,False,3
https://www.airbnb.com/rooms/763214,ROYAL PALACE - THE OLD TOWN  MADRID,4032439,Maria,Centro,40.40789,-3.71404,Entire rental unit,Entire home/apt,4,66,3,122,False,1
https://www.airbnb.com/rooms/1007532,Apartment 4PAX Center Gran Via Sol Malasaña A003,5542111,Apartamentos Gran Via,Centro,40.42411,-3.702033,Entire rental unit,Entire home/apt,4,122,1,390,True,52
https://www.airbnb.com/rooms/766160,Estudio en pleno centro de Madrid,4036376,Ana,Centro,40.41189,-3.70107,Entire rental unit,Entire home/apt,2,67,1,383,False,1
https://www.airbnb.com/rooms/1011033,"Beautiful, big & private room in the center!!",5561312,Lucía,Centro,40.42717057991,-3.7114756162520894,Private room in rental unit,Private room,2,64,3,78,False,2
https://www.airbnb.com/rooms/768311,Precioso estudio y terraza en el corazón de Madrid,4053105,Begoña,Centro,40.41166,-3.71007,Entire loft,Entire home/apt,2,85,2,211,True,1
https://www.airbnb.com/rooms/1026242,Great Room in Argüelles—Moncloa,5649948,Rafaela,Chamberí,40.43736,-3.71721,Private room in home,Private room,1,33,7,0,False,2
https://www.airbnb.com/rooms/1037715,Apartamento de lujo en pleno centro,5712665,Myriam,Centro,40.41095,-3.71199,Entire rental unit,Entire home/apt,3,80,100,43,False,1
https://www.airbnb.com/rooms/772646,Hermoso loft  Puerta del Sol centro  SWIMMING POOL,3606346,José,Centro,40.41403,-3.70453,Entire rental unit,Entire home/apt,4,129,1,210,False,7
https://www.airbnb.com/rooms/1038867,ATTIC IN THE CALLE MAYOR,5719307,Maximo,Centro,40.41523,-3.70831,Entire rental unit,Entire home/apt,4,66,2,400,True,3
https://www.airbnb.com/rooms/1039454,CENTER OF MADRID WIFI+PARKING 5,4967875,Jacqueline  - Apartamentos,Retiro,40.41667,-3.6756,Entire rental unit,Entire home/apt,5,117,2,10,False,7
https://www.airbnb.com/rooms/777913,Bright and beautiful apartment! - Center of Madrid,124972,Luisa,Moncloa - Aravaca,40.42943,-3.71594,Entire rental unit,Entire home/apt,3,70,10,7,False,4
https://www.airbnb.com/rooms/1044902,Masía el Ferrajón,5751753,Masia,Moncloa - Aravaca,40.46549,-3.75115,Private room in home,Private room,16,112,2,0,False,1
https://www.airbnb.com/rooms/779960,Sunny loft close to museums and Atocha,4112877,Susa,Centro,40.40869,-3.6975,Entire rental unit,Entire home/apt,2,120,3,198,False,7
https://www.airbnb.com/rooms/780397,Nice flat in Madrid city centre,4068975,Alvaro,Arganzuela,40.40115,-3.69657,Entire rental unit,Entire home/apt,8,149,3,22,False,1
https://www.airbnb.com/rooms/1050948,400+ great reviews can´t be wrong Private bathroom,5785483,Rob & Lola Relaix,Salamanca,40.4287,-3.6862,Private room in rental unit,Private room,1,64,2,147,False,3
https://www.airbnb.com/rooms/780684,"PEQUEÑA HABITACIÓN EN CENTRO, EN BARRIO MALASAÑA",2057313,Abdul,Centro,40.42555,-3.70379,Private room in rental unit,Private room,2,30,2,4,False,2
https://www.airbnb.com/rooms/1052457,BEDROOM LOOKING ONTO A NICE PATIO,5795235,Elise,Centro,40.40786,-3.70223,Entire rental unit,Entire home/apt,3,88,3,71,True,3
https://www.airbnb.com/rooms/780743,habitacion en Malasaña plena centro de Madrid,2057313,Abdul,Centro,40.42398,-3.70451,Private room in rental unit,Private room,3,37,2,12,False,2
